采集时间,塔顶温度(℃),塔顶压力(kPa),回流流量(t/h),后续流程流量(t/h),第六塔板温度(℃),塔底温度A(℃),塔底温度B(℃),C4浓度(%)
2026-07-02 00:53:00,62.323,558.615,68.199,124.928,83.437,113.662,114.447,1.489
2026-07-02 00:54:00,62.303,558.234,68.021,125.49,83.67,113.61,114.317,1.506
2026-07-02 00:55:00,62.277,556.788,68.249,125.258,83.625,113.536,114.288,1.531
2026-07-02 00:56:00,62.277,557.736,67.883,125.326,83.566,113.632,114.273,1.501
2026-07-02 00:57:00,62.185,558.348,68.255,125.238,83.581,113.448,114.043,1.504
2026-07-02 00:58:00,62.289,560.706,68.533,125.194,83.592,113.725,114.464,1.5
2026-07-02 00:59:00,62.307,560.707,67.968,125.493,83.557,113.562,114.303,1.484
2026-07-02 01:00:00,62.205,556.858,68.147,125.442,83.467,113.691,114.341,1.487
2026-07-02 01:01:00,62.243,559.079,68.041,124.998,83.318,113.581,114.361,1.502
2026-07-02 01:02:00,62.269,555.705,68.503,124.772,83.456,113.633,114.257,1.501
2026-07-02 01:03:00,62.132,557.478,68.225,124.928,83.484,113.582,114.242,1.511
2026-07-02 01:04:00,62.292,557.959,68.229,124.633,83.358,113.517,114.066,1.505
2026-07-02 01:05:00,62.302,557.717,68.723,125.358,83.606,113.744,114.196,1.491
2026-07-02 01:06:00,62.256,557.735,68.65,124.826,83.546,113.525,114.078,1.486
2026-07-02 01:07:00,62.331,557.209,67.937,125.263,83.679,113.614,114.195,1.507
2026-07-02 01:08:00,62.3,560.146,67.945,125.151,83.372,113.407,114.054,1.492
2026-07-02 01:09:00,62.38,557.767,67.869,125.27,83.406,113.578,114.099,1.499
2026-07-02 01:10:00,62.171,554.905,68.79,124.858,83.441,113.634,114.113,1.51
2026-07-02 01:11:00,62.151,559.005,68.271,125.452,83.472,113.796,114.253,1.517
2026-07-02 01:12:00,62.232,558.125,68.462,124.847,83.545,113.581,113.998,1.5
2026-07-02 01:13:00,62.275,558.336,68.446,125.336,83.571,113.659,114.119,1.494
2026-07-02 01:14:00,62.345,557.319,68.289,125.469,83.465,113.388,113.739,1.519
2026-07-02 01:15:00,62.283,559.772,68.595,124.996,83.415,113.55,114.028,1.496
2026-07-02 01:16:00,62.997,623.752,85.078,112.823,81.931,113.532,113.822,1.474
2026-07-02 01:17:00,62.907,624.678,85.3,111.908,81.777,113.642,113.982,1.499
2026-07-02 01:18:00,63.057,625.835,85.146,111.911,81.743,113.604,113.967,1.503
2026-07-02 01:19:00,63.171,626.967,85.104,111.896,81.922,113.712,114.067,1.495
2026-07-02 01:20:00,63.093,626.033,85.3,113.231,82.005,113.665,114.003,1.492
2026-07-02 01:21:00,62.998,623.602,85.039,111.887,81.921,113.683,114.035,1.478
2026-07-02 01:22:00,62.892,625.058,85.066,112.185,81.973,113.75,114.094,1.498
2026-07-02 01:23:00,63.075,622.996,85.307,112.504,81.854,113.648,113.928,1.506
2026-07-02 01:24:00,63.084,625.824,85.323,111.873,81.994,113.565,113.716,1.503
2026-07-02 01:25:00,63.007,624.762,84.76,112.174,81.974,113.507,113.716,1.504
2026-07-02 01:26:00,63.018,624.644,85.597,111.544,81.652,113.649,113.897,1.505
2026-07-02 01:27:00,63.089,624.115,84.95,112.072,81.884,113.609,113.934,1.486
2026-07-02 01:28:00,63.039,626.632,85.416,112.1,81.949,113.805,113.967,1.498
2026-07-02 01:29:00,63.273,627.266,85.179,112.273,81.806,113.818,114.038,1.483
2026-07-02 01:30:00,63.02,625.9,85.656,112.239,81.74,113.802,114.065,1.47
2026-07-02 01:31:00,63.088,625.03,85.649,112.301,81.723,113.82,114.022,1.492
2026-07-02 01:32:00,62.878,623.162,85.395,112.313,81.995,113.732,113.934,1.499
2026-07-02 01:33:00,62.978,623.619,85.213,112.233,81.87,113.661,113.879,1.502
2026-07-02 01:34:00,62.965,625.732,85.509,111.572,81.934,113.523,113.628,1.5
2026-07-02 01:35:00,62.998,624.847,85.423,112.144,81.757,113.7,113.8,1.487
2026-07-02 01:36:00,63.028,625.522,85.527,111.465,81.969,113.593,113.575,1.506
2026-07-02 01:37:00,63.059,626.127,85.58,111.558,81.718,113.51,113.665,1.492
2026-07-02 01:38:00,63.098,625.445,86.324,111.794,82.006,113.851,113.814,1.504
2026-07-02 01:39:00,62.931,624.872,85.886,112.201,81.923,113.487,113.459,1.497
2026-07-02 01:40:00,63.168,628.416,85.628,112.358,81.891,113.487,113.301,1.493
2026-07-02 01:41:00,62.995,625.096,86.095,111.948,81.753,113.549,113.41,1.491
2026-07-02 01:42:00,63.145,626.347,86.117,111.307,81.975,113.66,113.567,1.505
2026-07-02 01:43:00,63.031,624.212,85.958,111.974,81.827,113.525,113.415,1.506
2026-07-02 01:44:00,62.918,624.351,86.416,111.192,81.829,113.713,113.723,1.496
2026-07-02 01:45:00,63.118,624.033,86.126,111.805,81.796,113.572,113.34,1.48
2026-07-02 01:46:00,63.06,627.542,86.504,111.813,81.71,113.578,113.349,1.467
2026-07-02 01:47:00,63.114,626.373,86.353,112.066,81.752,113.715,113.52,1.477
2026-07-02 01:48:00,62.96,627.833,85.908,111.87,81.794,113.541,113.461,1.492
2026-07-02 01:49:00,63.003,626.444,86.39,111.732,81.809,113.839,113.788,1.486
2026-07-02 01:50:00,62.957,625.937,85.954,111.163,81.973,113.49,113.235,1.479
2026-07-02 01:51:00,63.124,626.06,85.989,111.428,81.899,113.431,113.339,1.48
2026-07-02 01:52:00,63.026,626.968,86.62,111.143,81.684,113.613,113.35,1.486
2026-07-02 01:53:00,63.063,627.034,86.253,111.229,81.866,113.572,113.325,1.482
2026-07-02 01:54:00,63.018,627.239,86.532,111.06,81.658,113.729,113.511,1.475
2026-07-02 01:55:00,62.973,626.779,86.483,111.762,81.816,113.706,113.377,1.483
2026-07-02 01:56:00,63.031,627.463,87.018,110.714,81.788,113.544,113.315,1.48
2026-07-02 01:57:00,63.074,627.11,86.432,110.9,81.769,113.728,113.461,1.482
2026-07-02 01:58:00,62.969,626.153,86.256,111.555,81.886,113.723,113.315,1.478
2026-07-02 01:59:00,63.056,627.638,86.302,110.919,81.624,113.545,113.191,1.468
2026-07-02 02:00:00,62.935,626.222,86.921,111.183,81.777,113.709,113.324,1.44
2026-07-02 02:01:00,62.997,623.577,86.745,110.794,81.945,113.397,112.997,1.463
2026-07-02 02:02:00,63.111,628.385,87.191,111.049,81.753,113.469,113.076,1.435
2026-07-02 02:03:00,62.955,627.741,87.512,111.151,81.705,113.604,113.147,1.443
2026-07-02 02:04:00,63.192,628.953,87.044,110.403,81.702,113.54,113.118,1.44
2026-07-02 02:05:00,63.029,626.542,87.006,110.964,81.698,113.419,113.084,1.453
2026-07-02 02:06:00,63.011,626.441,87.355,111.245,81.719,113.711,113.369,1.445
2026-07-02 02:07:00,63.162,628.394,86.33,110.86,81.815,113.656,113.211,1.445
2026-07-02 02:08:00,63.033,625.961,87.654,110.626,81.68,113.603,113.098,1.174
2026-07-02 02:09:00,63,626.311,87.485,110.913,81.713,113.509,112.91,1.163
2026-07-02 02:10:00,63.017,626.027,87.015,110.545,81.735,113.545,113.003,1.168
2026-07-02 02:11:00,63.042,626.505,87.073,110.648,81.647,113.536,113.049,1.178
2026-07-02 02:12:00,62.959,629.552,87.668,110.253,81.544,113.422,112.857,1.195
2026-07-02 02:13:00,63.012,626.389,87.096,110.141,81.595,113.516,112.994,1.172
2026-07-02 02:14:00,63.002,628.45,87.788,110.099,81.625,113.418,112.854,1.185
2026-07-02 02:15:00,62.999,627.778,87.757,110.017,81.795,113.475,112.962,1.169
2026-07-02 02:16:00,63,627.832,87.352,110.435,81.48,113.671,113.141,1.164
2026-07-02 02:17:00,63.008,625.884,87.907,110.35,81.681,113.529,112.897,1.18
2026-07-02 02:18:00,63.053,628.414,87.689,110.511,81.756,113.501,112.927,1.148
2026-07-02 02:19:00,63.006,629.12,87.749,110.668,81.878,113.719,113.029,1.174
2026-07-02 02:20:00,62.931,628.708,87.425,110.676,81.837,113.521,112.833,1.153
2026-07-02 02:21:00,63.112,628.299,87.935,109.943,81.511,113.703,113.086,1.151
2026-07-02 02:22:00,62.934,627.227,87.886,110.731,81.777,113.595,112.852,1.191
2026-07-02 02:23:00,62.918,629.636,87.767,109.903,81.74,113.607,112.901,1.151
2026-07-02 02:24:00,63.071,629.084,87.701,110.476,81.713,113.474,112.746,1.157
2026-07-02 02:25:00,62.971,628.343,88.346,110.071,81.722,113.699,112.811,1.18
2026-07-02 02:26:00,63.124,630.594,88.196,110.261,81.747,113.569,112.812,1.148
2026-07-02 02:27:00,63.005,630.633,88.076,109.974,81.658,113.638,112.906,1.164
2026-07-02 02:28:00,63.062,628.068,87.998,109.887,81.694,113.542,112.722,1.149
2026-07-02 02:29:00,63.087,631.719,88.057,109.686,81.553,113.539,112.769,1.162
2026-07-02 02:30:00,63.105,628.82,88.434,110.254,81.704,113.399,112.492,1.149
2026-07-02 02:31:00,63.106,629.016,88.493,109.832,81.485,113.386,112.572,1.152
2026-07-02 02:32:00,63.102,629.164,88.132,109.512,81.612,113.444,112.674,1.153
2026-07-02 02:33:00,63.066,630.935,88.235,109.389,81.595,113.554,112.76,1.149
2026-07-02 02:34:00,63.074,632.013,88.419,109.661,81.5,113.512,112.512,1.148
2026-07-02 02:35:00,62.98,630.491,88.835,110.08,81.692,113.495,112.493,1.147
2026-07-02 02:36:00,63.048,631.479,88.821,109.402,81.544,113.551,112.803,1.134
2026-07-02 02:37:00,62.986,629.497,88.696,109.232,81.472,113.618,112.611,1.139
2026-07-02 02:38:00,63.09,630.477,88.866,109.634,81.626,113.524,112.679,1.138
2026-07-02 02:39:00,63.079,631.965,88.469,109.67,81.665,113.54,112.676,1.138
2026-07-02 02:40:00,63.003,631.919,88.981,109.058,81.576,113.466,112.543,1.167
2026-07-02 02:41:00,63.047,630.909,89.257,109.818,81.496,113.633,112.653,1.145
2026-07-02 02:42:00,62.935,629.919,88.692,109.675,81.528,113.484,112.633,1.143
2026-07-02 02:43:00,62.969,630.343,88.562,108.653,81.466,113.329,112.281,1.151
2026-07-02 02:44:00,63.115,631.79,88.878,109.083,81.525,113.606,112.624,1.125
2026-07-02 02:45:00,63.062,629.879,89.285,109.549,81.646,113.666,112.667,1.143
2026-07-02 02:46:00,63.093,631.644,89.064,109.285,81.543,113.579,112.513,1.139
2026-07-02 02:47:00,63.075,629.131,89.379,108.731,81.488,113.357,112.353,1.137
2026-07-02 02:48:00,63.149,632.397,89.679,108.979,81.25,113.439,112.344,1.146
2026-07-02 02:49:00,63.005,632.112,89.497,109.025,81.566,113.639,112.525,1.138
2026-07-02 02:50:00,63.068,632.559,88.899,109.616,81.577,113.49,112.311,1.138
2026-07-02 02:51:00,62.995,629.635,89.389,108.305,81.417,113.397,112.256,1.129
2026-07-02 02:52:00,63.152,632.846,89.401,108.797,81.549,113.693,112.624,1.134
2026-07-02 02:53:00,63.038,632.313,89.708,108.849,81.567,113.366,112.352,1.128
2026-07-02 02:54:00,63.104,633.969,89.363,107.971,81.458,113.656,112.658,1.144
2026-07-02 02:55:00,63.051,630.96,89.756,109.079,81.456,113.538,112.512,1.117
2026-07-02 02:56:00,63.196,632.243,89.661,108.039,81.306,113.455,112.379,1.117
2026-07-02 02:57:00,63.12,633.989,89.736,108.522,81.549,113.594,112.487,1.128
2026-07-02 02:58:00,63.054,632.78,89.823,108.251,81.475,113.353,112.3,1.117
2026-07-02 02:59:00,63.124,632.213,90.299,108.353,81.317,113.658,112.47,1.143
2026-07-02 03:00:00,62.961,631.895,90.276,108.407,81.247,113.554,112.513,1.097
2026-07-02 03:01:00,63.187,634.045,90.298,108.097,81.428,113.591,112.39,1.102
2026-07-02 03:02:00,63.036,634.699,90.096,108.308,81.385,113.629,112.478,1.123
2026-07-02 03:03:00,63.077,636.899,89.934,108.379,81.48,113.558,112.481,1.125
2026-07-02 03:04:00,63.03,635.306,90.161,107.753,81.316,113.58,112.445,1.098
2026-07-02 03:05:00,63.05,633.788,90.76,108.175,81.371,113.597,112.492,1.089
2026-07-02 03:06:00,62.958,634.429,90.448,108.194,81.438,113.553,112.33,1.113
2026-07-02 03:07:00,63.024,633.125,90.277,107.56,81.534,113.418,112.199,1.113
2026-07-02 03:08:00,63.088,632.783,90.484,107.779,81.239,113.715,112.67,1.095
2026-07-02 03:09:00,63.122,634.523,90.489,108.259,81.448,113.438,112.21,1.092
2026-07-02 03:10:00,63.062,631.079,90.696,107.96,81.261,113.493,112.419,1.095
2026-07-02 03:11:00,63.004,635.395,91.146,108.147,81.291,113.509,112.324,1.117
2026-07-02 03:12:00,63.107,634.431,90.611,107.436,81.359,113.305,112.244,1.106
2026-07-02 03:13:00,63.098,633.156,90.201,107.849,81.372,113.436,112.176,1.072
2026-07-02 03:14:00,63.026,632.552,90.657,107.659,81.277,113.549,112.313,1.126
2026-07-02 03:15:00,63,634.017,91.456,107.991,81.337,113.648,112.385,1.09
2026-07-02 03:16:00,63.194,632.756,90.81,107.327,81.336,113.403,112.172,1.109
2026-07-02 03:17:00,63.075,635.392,90.614,107.548,81.425,113.692,112.446,1.091
2026-07-02 03:18:00,63.145,635.756,91.047,107.342,81.245,113.529,112.372,1.076
2026-07-02 03:19:00,63.051,636.895,91.025,107.696,81.503,113.6,112.338,1.109
2026-07-02 03:20:00,63.148,635.665,90.896,107.503,81.274,113.386,112.142,1.094
2026-07-02 03:21:00,63.143,638.138,91.094,107.409,81.407,113.477,112.238,1.095
2026-07-02 03:22:00,63.153,637.596,91.234,106.511,81.237,113.574,112.45,1.075
2026-07-02 03:23:00,63.111,636.535,91.47,107.312,81.36,113.488,112.258,1.088
2026-07-02 03:24:00,63.119,637.862,91.138,106.916,81.171,113.528,112.38,1.086
2026-07-02 03:25:00,63.105,636.099,91.457,106.931,81.216,113.27,112.104,1.1
2026-07-02 03:26:00,63.05,637.177,91.034,106.868,81.337,113.416,112.228,1.089
2026-07-02 03:27:00,63.055,636.443,91.257,106.892,81.214,113.548,112.331,1.071
2026-07-02 03:28:00,63.187,636.254,91.35,106.718,81.225,113.51,112.158,1.077
2026-07-02 03:29:00,62.986,637.181,91.971,106.718,81.31,113.555,112.361,1.075
2026-07-02 03:30:00,63.21,635.806,91.163,106.816,81.323,113.546,112.27,1.074
2026-07-02 03:31:00,63.007,637.925,91.552,106.487,81.128,113.451,112.182,1.085
2026-07-02 03:32:00,63.11,636.546,91.35,106.961,81.221,113.409,112.223,1.057
2026-07-02 03:33:00,63.01,638.29,91.553,106.272,81.296,113.395,112.141,1.075
2026-07-02 03:34:00,63.102,636.988,91.889,106.405,81.127,113.659,112.462,1.074
2026-07-02 03:35:00,63.139,635.687,91.724,106.149,81.061,113.524,112.206,1.06
2026-07-02 03:36:00,63.225,637.845,91.856,106.597,81.304,113.542,112.364,1.06
2026-07-02 03:37:00,102.971,636.331,91.818,106.194,81.268,113.525,112.251,1.066
2026-07-02 03:38:00,62.899,635.429,92.578,106.238,81.073,113.389,112.268,1.053
2026-07-02 03:39:00,63.13,637.635,91.587,105.931,81.278,113.326,112.155,1.046
2026-07-02 03:40:00,63.184,639.255,92.233,105.677,81.112,113.38,112.124,1.053
2026-07-02 03:41:00,63.039,639.211,92.134,105.985,81.141,113.476,112.174,1.063
2026-07-02 03:42:00,63.141,639.035,92.147,105.816,81.248,113.526,112.431,1.074
2026-07-02 03:43:00,63.225,638.473,92.31,106.433,81.25,113.39,112.273,1.045
2026-07-02 03:44:00,63.133,642.083,92.748,105.904,81.197,113.394,112.285,1.035
2026-07-02 03:45:00,63.107,639.435,91.868,105.699,81.032,113.373,112.225,1.037
2026-07-02 03:46:00,63.184,640.311,92.213,105.741,81.269,113.503,112.213,1.048
2026-07-02 03:47:00,63.047,641.708,92.809,105.508,81.082,113.483,112.278,1.031
2026-07-02 03:48:00,63.019,641.034,92.319,105.679,81.071,113.292,112.265,1.041
2026-07-02 03:49:00,63.098,640.508,92.186,105.386,81.165,113.45,112.23,1.044
2026-07-02 03:50:00,63.158,638.364,92.142,105.516,80.887,113.482,112.33,1.052
2026-07-02 03:51:00,63.237,642.046,92.901,105.408,81.227,113.499,112.255,1.053
2026-07-02 03:52:00,63.192,637.414,92.561,105.054,81.103,113.465,112.288,1.027
2026-07-02 03:53:00,63.104,639.337,92.456,105.649,81.065,113.363,112.155,1.044
2026-07-02 03:54:00,63.04,638.898,92.652,105.192,80.979,113.541,112.568,1.033
2026-07-02 03:55:00,63.273,642.993,92.403,105.085,81.056,113.439,112.156,1.028
2026-07-02 03:56:00,63.155,641.329,92.393,105.181,81.041,113.368,112.119,1.016
2026-07-02 03:57:00,63.125,641.627,92.493,105.44,81.065,113.315,112.156,1.045
2026-07-02 03:58:00,63.103,641.02,92.21,105.371,81.099,113.356,112.197,1.014
2026-07-02 03:59:00,63.189,641.453,92.931,105.139,80.984,113.497,112.368,1.03
2026-07-02 04:00:00,63.155,640.884,92.98,105.012,81.014,113.567,112.635,1.02
2026-07-02 04:01:00,63.109,644.284,92.566,104.809,80.935,113.474,112.35,1.038
2026-07-02 04:02:00,63.131,641.635,92.881,105.005,81.03,113.402,112.362,1.013
2026-07-02 04:03:00,63.032,643.133,92.502,105.075,81.127,113.544,112.351,1.041
2026-07-02 04:04:00,63.212,641.786,93.24,104.599,80.834,113.42,112.426,1.025
2026-07-02 04:05:00,63.125,644.213,92.94,104.91,81.02,113.521,112.372,1.012
2026-07-02 04:06:00,63.117,644.249,93.134,104.695,80.964,113.581,112.557,1.018
2026-07-02 04:07:00,63.273,642.738,92.734,104.942,81.214,113.546,112.504,1.014
2026-07-02 04:08:00,63.197,643.139,93.439,104.543,80.961,113.322,112.318,0.998
2026-07-02 04:09:00,63.223,642.721,92.984,104.694,81.026,113.437,112.511,1.015
2026-07-02 04:10:00,63.17,641.368,93.234,103.944,80.947,113.271,112.349,0.989
2026-07-02 04:11:00,63.046,643.775,92.993,104.793,80.883,113.558,112.47,1.016
2026-07-02 04:12:00,63.119,644.05,92.945,104.347,81.145,113.619,112.607,1.018
2026-07-02 04:13:00,63.259,645.513,93.412,104.213,81.029,113.477,112.496,0.994
2026-07-02 04:14:00,63.169,645.298,92.999,104.453,80.903,113.413,112.512,0.998
2026-07-02 04:15:00,63.177,645.349,93.546,104.13,80.979,113.383,112.367,0.998
2026-07-02 04:16:00,63.225,645.824,92.924,104.062,80.971,113.442,112.497,0.982
2026-07-02 04:17:00,63.258,645.095,93.144,104.069,81.05,113.612,112.728,0.994
2026-07-02 04:18:00,63.251,644.143,93.147,103.524,80.836,113.596,112.585,0.988
2026-07-02 04:19:00,63.198,646.565,93.76,104.104,80.914,113.625,112.748,0.995
2026-07-02 04:20:00,63.193,643.168,93.194,104.29,81.069,113.504,112.651,0.996
2026-07-02 04:21:00,63.132,644.972,93.795,103.763,80.931,113.511,112.706,0.986
2026-07-02 04:22:00,63.266,648.011,93.043,103.959,81.099,113.532,112.712,1.002
2026-07-02 04:23:00,63.241,646.529,93.002,103.668,80.874,113.342,112.501,0.984
2026-07-02 04:24:00,63.235,646.186,93.121,103.983,80.986,113.514,112.729,0.966
2026-07-02 04:25:00,63.219,646.45,92.932,104.447,81.1,113.619,112.826,0.995
2026-07-02 04:26:00,63.114,645.006,93.404,103.61,80.781,113.376,112.398,0.986
2026-07-02 04:27:00,63.167,646.548,93.339,103.974,80.988,113.338,112.384,0.981
2026-07-02 04:28:00,63.208,647.384,93.422,103.742,81.006,113.441,112.651,0.98
2026-07-02 04:29:00,63.277,646.435,93.523,102.874,80.805,113.225,112.45,0.976
2026-07-02 04:30:00,63.162,647.434,93.599,104.179,80.943,113.349,112.537,0.982
2026-07-02 04:31:00,63.107,645.726,94.138,103.422,80.915,113.545,112.759,0.976
2026-07-02 04:32:00,63.15,648.068,93.914,103.621,80.913,113.318,112.522,0.947
2026-07-02 04:33:00,63.273,646.232,93.585,103.494,80.899,113.473,112.793,0.974
2026-07-02 04:34:00,63.16,647.801,93.893,102.967,80.801,113.264,112.532,0.959
2026-07-02 04:35:00,63.176,647.569,93.866,103.166,80.894,113.529,112.783,0.987
2026-07-02 04:36:00,63.195,647.345,93.964,103.669,80.827,113.515,112.783,0.975
2026-07-02 04:37:00,63.342,647.148,93.834,103.611,81.067,113.364,112.686,0.971
2026-07-02 04:38:00,63.308,649.613,94.104,102.777,80.855,113.488,112.82,0.959
2026-07-02 04:39:00,63.271,646.783,93.24,103.256,81.004,113.439,112.674,0.965
2026-07-02 04:40:00,63.288,648.718,93.84,102.84,80.906,113.495,112.966,0.971
2026-07-02 04:41:00,63.296,650.488,93.638,102.725,80.901,113.444,112.746,0.945
2026-07-02 04:42:00,63.257,651.975,93.6,102.559,80.649,113.438,112.77,0.941
2026-07-02 04:43:00,63.236,649.074,93.428,103.194,80.94,113.503,112.854,0.955
2026-07-02 04:44:00,63.271,649.095,93.359,102.285,81.027,113.479,112.885,0.958
2026-07-02 04:45:00,63.234,648.757,93.713,103.089,80.825,113.402,112.853,0.94
2026-07-02 04:46:00,63.241,649.593,93.996,102.917,80.92,113.466,112.927,0.95
2026-07-02 04:47:00,63.083,646.948,93.796,101.934,80.729,113.433,112.984,0.974
2026-07-02 04:48:00,63.377,649.781,94.137,102.606,80.807,113.344,112.849,0.955
2026-07-02 04:49:00,63.231,652.061,93.878,102.554,80.757,113.254,112.855,0.959
2026-07-02 04:50:00,63.334,650.372,93.76,101.701,80.829,113.566,113.113,0.94
2026-07-02 04:51:00,63.382,650.51,93.711,102.825,80.769,113.507,112.936,0.934
2026-07-02 04:52:00,63.183,649.881,93.742,102.204,80.76,113.383,112.859,0.933
2026-07-02 04:53:00,63.302,652.906,93.498,102.822,80.796,113.563,113.146,0.942
2026-07-02 04:54:00,63.259,653.419,94.059,102.264,80.717,113.546,113.089,0.939
2026-07-02 04:55:00,63.282,652.265,93.441,102.62,80.871,113.513,113.166,0.936
2026-07-02 04:56:00,63.414,650.701,93.34,102.782,80.611,113.347,112.98,0.938
2026-07-02 04:57:00,63.291,650.398,93.741,101.745,80.659,113.514,113.1,0.951
2026-07-02 04:58:00,63.283,651.24,93.811,101.907,80.646,113.4,113.038,0.948
2026-07-02 04:59:00,63.361,651.32,93.702,102.471,80.727,113.513,113.208,0.928
2026-07-02 05:00:00,63.367,653.548,93.65,102.19,80.888,113.343,112.908,0.929
2026-07-02 05:01:00,63.249,652.443,93.975,102.124,80.858,113.517,113.201,0.933
2026-07-02 05:02:00,63.179,651.738,93.733,101.232,80.738,113.431,113.096,0.91
2026-07-02 05:03:00,63.268,653.38,93.863,102.429,80.934,113.404,113.149,0.925
2026-07-02 05:04:00,63.224,653.126,93.588,101.582,80.699,113.389,113.095,0.922
2026-07-02 05:05:00,63.215,653.745,94.017,101.262,80.625,113.407,113.114,0.899
2026-07-02 05:06:00,63.256,651.822,94.091,102.491,80.792,113.553,113.248,0.918
2026-07-02 05:07:00,63.295,653.151,93.289,101.447,80.719,113.278,113.155,0.908
2026-07-02 05:08:00,63.294,652.941,93.421,102.109,80.868,113.415,113.177,0.917
2026-07-02 05:09:00,63.31,653.411,93.683,101.96,80.619,113.326,113.171,0.926
2026-07-02 05:10:00,63.365,654.995,94.254,101.336,80.553,113.611,113.408,0.895
2026-07-02 05:11:00,63.185,651.939,94.049,102.326,80.671,113.482,113.281,0.914
2026-07-02 05:12:00,63.365,654.299,93.417,101.622,80.819,113.345,113.274,0.927
2026-07-02 05:13:00,63.23,654.947,93.691,102.07,80.889,113.584,113.393,0.912
2026-07-02 05:14:00,63.267,653.765,94.038,101.667,80.613,113.193,113.118,0.924
2026-07-02 05:15:00,63.353,655.449,93.71,101.817,80.843,113.572,113.515,0.92
2026-07-02 05:16:00,63.305,656.306,93.843,101.823,80.784,113.27,113.305,0.913
2026-07-02 05:17:00,63.426,655.257,93.408,102.193,80.801,113.474,113.385,0.924
2026-07-02 05:18:00,63.458,656.036,94.16,101.338,80.702,113.371,113.519,0.899
2026-07-02 05:19:00,63.355,653.987,93.889,101.623,80.946,113.37,113.391,0.918
